Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  [66] void Eigen::internal::resize_if_allowed<Eigen::Matrix<double, -1, -1, 0, -1, -1>, Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> >, double, double>(Eigen::Matrix<double, -1, -1, 0, -1, -1>&, Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > const&, Eigen::internal::assign_op<double, double> const&) [11] double Eigen::internal::nullary_wrapper<double, Eigen::internal::scalar_random_op<double>, true, false, false>::operator()<long>(Eigen::internal::scalar_random_op<double> const&, long, long) const [142] void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&)
  [67] void Eigen::internal::check_for_aliasing<Eigen::Matrix<double, -1, -1, 0, -1, -1>, Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > >(Eigen::Matrix<double, -1, -1, 0, -1, -1> const&, Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > const&) [13] Eigen::internal::scalar_random_op<double>::operator()() const [173] std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&)
 [106] Eigen::internal::dense_product_base<Eigen::Matrix<double, -1, -1, 0, -1, -1>, Eigen::Matrix<double, -1, -1, 0, -1, -1>, 0, 8>::dense_product_base() [25] Eigen::internal::variable_if_dynamic<long, -1>::value() const [126] std::vector<double, std::allocator<double> >::_S_nothrow_relocate(std::integral_constant<bool, true>)
  [17] Eigen::internal::random_default_impl<double, false, false>::run(double const&, double const&) [90] Eigen::internal::generic_dense_assignment_kernel<Eigen::internal::evaluator<Eigen::Matrix<double, -1, -1, 0, -1, -1> >, Eigen::internal::evaluator<Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > >, Eigen::internal::assign_op<double, double>, 0>::size() const [174] std::vector<double, std::allocator<double> >::_M_default_initialize(unsigned long)
  [15] Eigen::internal::random_default_impl<double, false, false>::run() [164] Eigen::internal::FixedInt<1>::operator()() const [133] std::vector<double, std::allocator<double> >::end()
  [39] Eigen::internal::variable_if_dynamic<long, -1>::variable_if_dynamic(long) [16] Eigen::internal::assign_op<double, double>::assignCoeff(double&, double const&) const [127] std::vector<double, std::allocator<double> >::begin()
   [6] Eigen::internal::dense_assignment_loop<Eigen::internal::generic_dense_assignment_kernel<Eigen::internal::evaluator<Eigen::Matrix<double, -1, -1, 0, -1, -1> >, Eigen::internal::evaluator<Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > >, Eigen::internal::assign_op<double, double>, 0>, 1, 0>::run(Eigen::internal::generic_dense_assignment_kernel<Eigen::internal::evaluator<Eigen::Matrix<double, -1, -1, 0, -1, -1> >, Eigen::internal::evaluator<Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > >, Eigen::internal::assign_op<double, double>, 0>&) [12] double Eigen::internal::evaluator<Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > >::coeff<long>(long) const [128] std::vector<double, std::allocator<double> >::push_back(double&&)
   [7] void Eigen::internal::call_assignment_no_alias<Eigen::Matrix<double, -1, -1, 0, -1, -1>, Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> >, Eigen::internal::assign_op<double, double> >(Eigen::Matrix<double, -1, -1, 0, -1, -1>&, Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > const&, Eigen::internal::assign_op<double, double> const&) [165] Eigen::symbolic::BaseExpr<Eigen::symbolic::SymbolExpr<Eigen::internal::symbolic_last_tag> >::derived() const [175] std::vector<double, std::allocator<double> >::vector()
  [40] void Eigen::internal::conditional_aligned_free<true>(void*) [166] Eigen::symbolic::AddExpr<Eigen::symbolic::SymbolExpr<Eigen::internal::symbolic_last_tag>, Eigen::symbolic::ValueExpr<Eigen::internal::FixedInt<1> > > Eigen::symbolic::BaseExpr<Eigen::symbolic::SymbolExpr<Eigen::internal::symbolic_last_tag> >::operator+<1>(Eigen::internal::FixedInt<1>) const [176] std::vector<double, std::allocator<double> >::vector(unsigned long, std::allocator<double> const&)
   [8] void Eigen::internal::call_dense_assignment_loop<Eigen::Matrix<double, -1, -1, 0, -1, -1>, Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> >, Eigen::internal::assign_op<double, double> >(Eigen::Matrix<double, -1, -1, 0, -1, -1>&, Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > const&, Eigen::internal::assign_op<double, double> const&) [91] Eigen::DenseBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::innerSize() const [154] std::vector<double, std::allocator<double> >::~vector()
  [68] void* Eigen::internal::conditional_aligned_malloc<true>(unsigned long) [34] Eigen::EigenBase<Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > >::derived() const [177] std::binder2nd<std::minus<double> >::binder2nd(std::minus<double> const&, double const&)
  [69] Eigen::internal::checkTransposeAliasing_impl<Eigen::Matrix<double, -1, -1, 0, -1, -1>, Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> >, false>::run(Eigen::Matrix<double, -1, -1, 0, -1, -1> const&, Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > const&) [92] Eigen::EigenBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::const_cast_derived() const [178] __gnu_cxx::__enable_if<std::__is_scalar<double>::__value, double*>::__type std::__fill_n_a<double*, unsigned long, double>(double*, unsigned long, double const&)
  [70] Eigen::internal::check_that_malloc_is_allowed() [93] Eigen::EigenBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::cols() const [179] double std::accumulate<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double)
  [71] double* Eigen::internal::conditional_aligned_new_auto<double, true>(unsigned long) [43] Eigen::EigenBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::rows() const [46] double* std::__niter_base<double*>(double*)
  [72] Eigen::internal::plainobjectbase_evaluator_data<double, -1>::plainobjectbase_evaluator_data(double const*, long) [94] Eigen::EigenBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::size() const [180] double* std::__niter_wrap<double*>(double* const&, double*)
  [41] void Eigen::internal::conditional_aligned_delete_auto<double, true>(double*, unsigned long) [28] Eigen::EigenBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::derived() const [129] double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&)
  [10] Eigen::internal::generic_dense_assignment_kernel<Eigen::internal::evaluator<Eigen::Matrix<double, -1, -1, 0, -1, -1> >, Eigen::internal::evaluator<Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > >, Eigen::internal::assign_op<double, double>, 0>::assignCoeff(long) [98] __gnu_cxx::new_allocator<double>::max_size() const [181] double std::inner_product<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double)
  [73] Eigen::internal::generic_dense_assignment_kernel<Eigen::internal::evaluator<Eigen::Matrix<double, -1, -1, 0, -1, -1> >, Eigen::internal::evaluator<Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > >, Eigen::internal::assign_op<double, double>, 0>::generic_dense_assignment_kernel(Eigen::internal::evaluator<Eigen::Matrix<double, -1, -1, 0, -1, -1> >&, Eigen::internal::evaluator<Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > > const&, Eigen::internal::assign_op<double, double> const&, Eigen::Matrix<double, -1, -1, 0, -1, -1>&) [31] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [130] std::enable_if<std::__is_bitwise_relocatable<double, void>::value, double*>::type std::__relocate_a_1<double, double>(double*, double*, double*, std::allocator<double>&)
 [159] Eigen::internal::all_t::all_t() [36] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator*() const [182] double* std::__uninitialized_default_n<double*, unsigned long>(double*, unsigned long)
  [14] Eigen::internal::random_retval<Eigen::internal::global_math_functions_filtering_base<double, void>::type>::type Eigen::internal::random<double>() [110] std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [183] double* std::__uninitialized_default_n_a<double*, unsigned long, double>(double*, unsigned long, std::allocator<double>&)
 [160] Eigen::internal::FixedInt<1>::FixedInt() [111] std::minus<double>::operator()(double const&, double const&) const [143] unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  [74] Eigen::internal::assign_op<double, double>::assign_op() [95] std::chrono::time_point<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::time_since_epoch() const [102] unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&)
  [75] Eigen::internal::evaluator<Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > >::evaluator(Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > const&) [96] std::chrono::duration<double, std::ratio<1l, 1l> >::count() const [131] std::remove_reference<double&>::type&& std::move<double&>(double&)
  [76] Eigen::internal::evaluator<Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > >::~evaluator() [47] std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [184] double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&)
  [24] Eigen::internal::evaluator<Eigen::PlainObjectBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> > >::coeffRef(long) [141] std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [185] std::binder2nd<std::minus<double> > std::bind2nd<std::minus<double>, double>(std::minus<double> const&, double const&)
  [77] Eigen::internal::evaluator<Eigen::PlainObjectBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> > >::evaluator(Eigen::PlainObjectBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> > const&) [48] std::vector<double, std::allocator<double> >::size() const [44] double&& std::forward<double>(std::remove_reference<double>::type&)
  [78] Eigen::internal::evaluator<Eigen::PlainObjectBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> > >::~evaluator() [112] std::vector<double, std::allocator<double> >::max_size() const [155] void std::_Destroy<double*>(double*, double*)
  [79] Eigen::internal::evaluator<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::evaluator(Eigen::Matrix<double, -1, -1, 0, -1, -1> const&) [113] std::binder2nd<std::minus<double> >::operator()(double&) const [156] void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&)
  [80] Eigen::internal::evaluator<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::~evaluator() [148] std::allocator<double>::allocator(std::allocator<double> const&) [186] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::transform<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::binder2nd<std::minus<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::binder2nd<std::minus<double> >)
